ID,BuildingTypeName,PropertyTypeEPA,BuildingName,Address,City,State,Zip,Neighborhood,Latitude,Longitude,YearBuilt,GrossFloorAreaQuantity,NumBuildings,NumFloors,NumUnits,ES_Score,SiteEUI,SourceEUI,TotalGHGEmissionsReg,GHGEmissionsIntensity
177,SPS-District K-12,K-12 School,MADRONA SCHOOL (SPS-DISTRICT),1121 33RD AVE,SEATTLE,WA,98122,CENTRAL,47.61229388,-122.2908219,1/1/1900,66994,1,3,0,84,34.0999984741,89.5,183,0.0027315879
178,SPS-District K-12,K-12 School,VAN ASSELT @  (SPS-DISTRICT),8311 BEACON AVE S,SEATTLE,WA,98118,GREATER DUWAMISH,47.52933502,-122.28844452,1/1/2001,98357,1,3,0,89,34.2999992371,78.5999984741,251.1000061035,0.0025529449
179,NonResidential,Office,UNION GOSPEL MISSION ASSN,3800 S OTHELLO ST,SEATTLE,WA,98118,GREATER DUWAMISH,47.53830025,-122.2840532,1/1/1958,50765,1,1,0,,85,240.6999969482,361.1000061035,0.0071131686
180,NonResidential,Other - Lodging/Residential,UNION GOSPEL MISSION ASSN / HOPE PLACE,3802 S OTHELLO ST,SEATTLE,WA,98118,GREATER DUWAMISH,47.53830025,-122.2840532,1/1/2009,89000,1,5,0,,22.7000007629,25.2999992371,109.5,0.0012303371
182,NonResidential,College/University,OTTO MILLER HALL,3469 3RD AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.65153666,-122.3615464,1/1/1980,52611,1,2,0,,83.5999984741,198.3000030518,333.3999938965,0.0063370777
183,NonResidential,Residence Hall/Dormitory,"EMERSON HALL, SEATTLE PACIFIC UNIVERSITY",362 W EMERSON ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.65076266,-122.3638034,1/1/2001,135520,1,4,0,88,32.5999984741,71.5,321.3999938965,0.0023716056
185,SPS-District K-12,K-12 School,NATHAN HALE HIGH (SPS-DISTRICT),10750 30TH AVE NE,SEATTLE,WA,98125,NORTH,47.70783561,-122.294626,1/1/1962,236758,1,2,0,96,33.4000015259,77.4000015259,591.9000244141,0.0025000212
187,NonResidential,Other,KING COUNTY YOUTH SERVICE CENTER OFFICE AND COURT BUILDING,1211 E ALDER ST,SEATTLE,WA,98122,CENTRAL,47.60411727,-122.3153334,1/1/1971,215922,3,6,0,,64.4000015259,161.8999938965,1130.1999511719,0.0052342973
189,SPS-District K-12,K-12 School,GREENWOOD ELEMENTARY (SPS-DISTRICT),144 NW 80TH ST,SEATTLE,WA,98117,NORTHWEST,47.68734351,-122.3598407,1/1/1908,62526,1,3,0,97,29.6000003815,66,135.6999969482,0.0021702971
190,NonResidential,Office,EMERALD SERVICES,7343 E MARGINAL WAY S,SEATTLE,WA,98108,GREATER DUWAMISH,47.5353246,-122.3186034,1/1/2007,54015,1,3,0,19,62,169.6000061035,274.799987793,0.0050874755
194,NonResidential,Retail Store,NORTHGATE MALL SHOPPING CENTER RETAIL STORES  - ACTIVE/PRIMARY ID,401 NE NORTHGATE WAY,SEATTLE,WA,98125,NORTH,47.70752593,-122.3267018,1/1/1951,530039,1,1,0,98,54.7999992371,124.0999984741,2148.6000976563,0.0040536642
195,NonResidential,Other/Specialty Hospital,KINDRED HOSPITAL,10631 8TH AVE NE,SEATTLE,WA,98125,NORTH,47.70624752,-122.3217548,1/1/1964,47012,1,3,0,,161.8999938965,319.700012207,525.0999755859,0.0111694881
197,NonResidential,Retail Store,NORDSTROM- NORTHGATE MALL,301 NE NORTHGATE WAY,SEATTLE,WA,98125,NORTH,47.70798492,-122.32534027,1/1/1965,122000,1,4,0,75,72.4000015259,226.1000061035,783.299987793,0.0064204917
198,NonResidential,Hospital (General Medical & Surgical),SEATTLE CHILDREN'S HOSPITAL  (MAIN CAMPUS),4800 SAND POINT WAY NE,SEATTLE,WA,98105,NORTHEAST,47.66356652,-122.2813832,1/1/1953,879000,6,10,0,13,286,573.200012207,17467.599609375,0.019872127
200,NonResidential,Financial Office,Verity Credit Union,11027 MERIDIAN AVE N,SEATTLE,WA,98133,NORTHWEST,47.70952866,-122.3346575,1/1/1996,37280,1,3,0,74,82.9000015259,188.8000030518,229.1999969482,0.0061480686
205,SPS-District K-12,K-12 School,BALLARD HIGH (SPS-DISTRICT),1418 NW 65TH ST,SEATTLE,WA,98117,BALLARD,47.67678666,-122.3739682,1/1/1999,242795,1,2,0,82,36.4000015259,103.1999969482,740.200012207,0.0030486625
209,NonResidential,Self-Storage Facility,MADISON SELF STORAGE (NOT PART OF CAMPUS),1111 E MADISON ST,SEATTLE,WA,98122,EAST,47.61229181,-122.3170942,1/1/1910,85521,1,5,0,,13.3000001907,24.6000003815,75.9000015259,0.0008875013
211,Campus,College/University,NORTH SEATTLE COMMUNITY COLLEGE CAMPUS MASTER ID,9600 COLLEGE WAY N,SEATTLE,WA,98103,NORTHWEST,47.69879162,-122.3338342,1/1/1970,655288,11,2,0,,55.5999984741,162.3000030518,3944.8000488281,0.0060199486
212,SPS-District K-12,K-12 School,SHARPLES JR HIGH (SPS-DISTRICT),3928 S GRAHAM ST,SEATTLE,WA,98118,SOUTHEAST,47.54657866,-122.2820193,1/1/1950,173185,1,2,0,72,40.2000007629,63.2999992371,432.200012207,0.0024955973
214,SPS-District K-12,Other,BOREN JR. HIGH SCHOOL (SPS-DISTRICT),5950 DELRIDGE WAY SW,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.54806021,-122.3620019,1/1/1962,145341,1,1,0,,36.9000015259,67.1999969482,340.299987793,0.0023413902
215,NonResidential,Non-Refrigerated Warehouse,RAINIER BOTTLING PLANT,5628 AIRPORT WAY S,SEATTLE,WA,98108,GREATER DUWAMISH,47.54941628,-122.3160421,1/1/1904,114297,1,4,0,67,15.1999998093,31.6000003815,123,0.0010761437
216,SPS-District K-12,K-12 School,RAINIER BEACH HIGH SCHOOL (SPS-DISTRICT),8815 SEWARD PARK AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52383423,-122.2660141,1/1/1960,184125,1,2,0,88,45.5,81.1999969482,550.5,0.0029898167
217,SPS-District K-12,K-12 School,MARCUS WHITMAN JR HIGH (SPS-DISTRICT),9201 15TH AVE NW,SEATTLE,WA,98117,BALLARD,47.69689628,-122.3778526,1/1/1959,160270,1,1,0,76,36.7999992371,64.5999984741,385,0.0024021963
220,NonResidential,Non-Refrigerated Warehouse,SEARS & OTHERS WAREHOUSE #8109,4786 1ST AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.55860699,-122.3332277,1/1/1937,234144,1,1,0,82,31.5,46.7999992371,446.700012207,0.0019078004
223,NonResidential,Retail Store,WESTWOOD VILLAGE - BLDG A,2600 SW BARTON ST,SEATTLE,WA,98126,DELRIDGE NEIGHBORHOODS,47.52131741,-122.3668974,1/1/1966,65425,1,1,0,81,41.5999984741,121.0999984741,231.3999938965,0.0035368742
224,NonResidential,Retail Store,WESTWOOD VILLAGE - BLDG B (Includes QFC),2600 SW BARTON ST,SEATTLE,WA,98126,DELRIDGE NEIGHBORHOODS,47.52131741,-122.3668974,1/1/1965,67782,1,1,0,32,141.1000061035,241.1000061035,616,0.0090879585
225,SPS-District K-12,K-12 School,DENNY/ SEALTH CAMPUS (SPS-DISTRICT),2500 SW THISTLE ST,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.52967421,-122.3666556,1/1/1956,367884,1,2,0,97,33.7999992371,81.9000015259,952.9000244141,0.0025902187
226,SPS-District K-12,K-12 School,ROXHILL ELEMENTARY SCHOOL(SPS-DISTRICT),9450 30TH AVE SW,SEATTLE,WA,98126,DELRIDGE NEIGHBORHOODS,47.51791397,-122.3706774,1/1/1958,46797,1,1,0,86,42.7000007629,81.4000015259,135.6000061035,0.0028976218
227,SPS-District K-12,K-12 School,WASHINGTON JR HIGH SCHOOL(SPS-DISTRICT),2101 S JACKSON ST,SEATTLE,WA,98144,CENTRAL,47.59792434,-122.3039472,1/1/1963,136188,1,3,0,67,40.9000015259,79.0999984741,380.3999938965,0.0027931976
228,NonResidential,Other,NORDIC HERITAGE MUSEUM (WEBSTER BLDG),3014 NW 67TH ST,SEATTLE,WA,98117,BALLARD,47.67771413,-122.3962337,1/1/1907,56000,1,3,0,,31.2999992371,65,124,0.0022142857
229,SPS-District K-12,K-12 School,BRIGHTON ELEMENTARY SCHOOL (SPS-DISTRICT),6725 45TH AVE S,SEATTLE,WA,98118,SOUTHEAST,47.54197311,-122.27677917,1/1/2004,67371,1,2,0,93,31,76.9000015259,162.1000061035,0.0024060799
230,NonResidential,Self-Storage Facility,U-HAUL RENTALS & MINI-STORAGE,6343 35TH AVE SW,SEATTLE,WA,98126,SOUTHWEST,47.54506084,-122.3773622,1/1/1969,52088,1,2,0,,22.7999992371,44.4000015259,81.3000030518,0.0015608202
231,SPS-District K-12,K-12 School,HAMILTON MIDDLE (SPS-DISTRICT),1610 N 41ST ST,SEATTLE,WA,98103,LAKE UNION,47.6572102,-122.3375797,1/1/1928,127776,1,3,0,82,32.4000015259,92.3000030518,347.6000061035,0.0027203857
232,NonResidential,Hotel,SILVER CLOUD INN LAKE UNION,1150 FAIRVIEW AVE N,SEATTLE,WA,98109,LAKE UNION,47.62970427,-122.3290596,1/1/1998,123920,1,5,0,82,72.3000030518,144.1999969482,621.200012207,0.0050129117
233,Nonresidential COS,Museum,ARMORY BUILDING (MOHAI),860 TERRY AVE N,SEATTLE,WA,98109,LAKE UNION,47.62759406,-122.3366092,1/1/1900,43000,1,1,0,,170.6999969482,356.299987793,520.4000244141,0.0121023261
234,Nonresidential COS,Non-Refrigerated Warehouse,SEATTLE CITY LIGHT ROY STREET WAREHOUSE,800 ALOHA ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62651741,-122.340841,1/1/1926,53944,1,2,0,,13.3000001907,41.5999984741,63.5999984741,0.0011790004
235,NonResidential,Hotel,COURTYARD BY MARRIOTT - SEATTLE,925 WESTLAKE AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62754003,-122.3405732,1/1/1998,141591,1,7,0,77,75.8000030518,161.5,769,0.0054311362
237,SPS-District K-12,K-12 School,WHITTIER ELEMENTARY (SPS-DISTRICT),7501 13TH AVE NW,SEATTLE,WA,98117,BALLARD,47.68367156,-122.3729249,1/1/1999,67235,1,2,0,87,34.2999992371,89.9000015259,184.6000061035,0.0027455939
238,Nonresidential COS,Office,CITY OF SEATTLE - NSC,9700 STONE AVE N,SEATTLE,WA,98103,NORTHWEST,47.69975953,-122.340249,1/1/1957,94288,1,2,0,40,97,255.1000061035,733.700012207,0.0077814782
239,SPS-District K-12,K-12 School,GATEWOOD ELEMENTARY SCHOOL (SPS-DISTRICT),4320 SW MYRTLE ST,SEATTLE,WA,98136,SOUTHWEST,47.54026729,-122.3884963,1/1/1910,58118,1,3,0,98,23.2000007629,65.0999984741,113.9000015259,0.0019598059
241,NonResidential,Hotel,HOTEL NEXUS - NORTHGATE,2140 N NORTHGATE WAY,SEATTLE,WA,98133,NORTHWEST,47.70923419,-122.3323693,1/1/1968,64893,1,4,0,73,93.3000030518,178.5,411.299987793,0.0063381256
242,SPS-District K-12,K-12 School,OLYMPIC VIEW (SPS-DISTRICT),504 NE 95TH ST,SEATTLE,WA,98115,NORTH,47.69820046,-122.321085,1/1/1989,52792,1,2,0,,,,,
243,SPS-District K-12,K-12 School,VAN ASSELT SCHOOL (SPS-DISTRICT),7201 BEACON AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.53836703,-122.2964274,1/1/1950,70762,1,1,0,92,45.5,59.4000015259,185.1000061035,0.0026158108
244,NonResidential,Office,WASHINGTON PARK BUILDING,68 S WASHINGTON ST,SEATTLE,WA,98104,DOWNTOWN,47.601058,-122.335182,1/1/1900,44558,1,3,0,83,34.2999992371,91.5,123.5999984741,0.0027739126
245,NonResidential,Other - Entertainment/Public Assembly,CENTURYLINK FIELD-Stadium,800 OCCIDENTAL AVE S,SEATTLE,WA,98104,GREATER DUWAMISH,47.59435403,-122.3301787,1/1/1999,1585960,1,6,0,,37.7999992371,106.9000015259,5014,0.0031614921
247,Nonresidential COS,Distribution Center,CITY LIGHT - SOUTH SERVICE CENTER BLDG A,400 S SPOKANE ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.57125847,-122.331498,1/1/1924,180725,1,2,0,,55.2000007629,165.8999938965,864.5,0.0047835109
248,Nonresidential COS,Non-Refrigerated Warehouse,CITY LIGHT - SOUTH SERVICE CENTER BLDG B,400 S SPOKANE ST,SEATTLE,WA,98134,GREATER DUWAMISH,47.57125847,-122.331498,1/1/1965,70320,1,2,0,,58.5,183.8000030518,366.200012207,0.0052076225
249,NonResidential,Other - Entertainment/Public Assembly,SAFECO FIELD,1250 1ST AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59134229,-122.3319719,1/1/1999,1172127,1,3,0,,49.0999984741,121.8000030518,4467.2001953125,0.0038111913
250,NonResidential,Hotel,SILVER CLOUD INN SEATTLE,1046 1ST AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59271999,-122.3336896,1/1/2005,144222,1,9,0,61,90.9000015259,188,925.5999755859,0.0064178834
257,NonResidential,Non-Refrigerated Warehouse,HARBOR ISLAND WAREHOUSE,3235 16TH AVE SW,SEATTLE,WA,98134,GREATER DUWAMISH,47.57463912,-122.3560342,1/1/1916,79600,0,4,0,55,22.3999996185,70.5,159,0.0019974874
260,SPS-District K-12,,LINCOLN HIGH (SPS-DISTRICT),4400 INTERLAKE AVE N,SEATTLE,WA,98103,LAKE UNION,47.66006599,-122.3393444,1/1/1906,241066,1,4,0,,,,,
261,Campus,Office,BOEING SOUTH PARK CAMPUS REPORT,1420 S TRENTON ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.52440204,-122.3115544,1/1/1980,334368,16,2,0,,154.5,439.299987793,4384.8999023438,0.0131139939
263,NonResidential,Parking,THORNTON CINEMA BUILDING & PARKING GARAGE,301 NE 103RD ST,SEATTLE,WA,98125,NORTH,47.7024765,-122.32480621,1/1/2008,84739,1,6,0,,111.8000030518,298.8999938965,767.0999755859,0.0090525021
264,NonResidential,Mixed Use Property,TRIBECA CONDOS & STORE,516 1ST AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62392426,-122.35764313,1/1/2002,110785,1,4,51,,95.8000030518,293.5,930.200012207,0.0083964437
265,Multifamily MR (5-9),Multifamily Housing,2024 THIRD AVE/YWCA,2024 3RD AVE,SEATTLE,WA,98121,DOWNTOWN,47.61314884,-122.3415521,1/1/2003,125694,1,7,145,,77.0999984741,171.3999938965,709.700012207,0.0056462521
266,Multifamily LR (1-4),Multifamily Housing,WEST SEATTLE COMM. RESOURCE CENTER/FOOD BANK APT/MIXED USE,6500 35TH AVE SW,SEATTLE,WA,98126,DELRIDGE NEIGHBORHOODS,47.54423839,-122.376171,1/1/2007,52134,1,4,34,85,23.2999992371,73,107.9000015259,0.0020696667
267,NonResidential,Hotel,PINE ST. CONDO-ELLIOTT GRAND HYATT SEATTLE,721 PINE ST,SEATTLE,WA,98101,DOWNTOWN,47.61267744,-122.33393177,1/1/1999,551736,1,0,0,,115.6999969482,271.700012207,4811.2998046875,0.0087202934
268,NonResidential,Hospital (General Medical & Surgical),SWEDISH MEDICAL CENTER CHERRY HILL CAMPUS,500 17TH AVE,SEATTLE,WA,98122,CENTRAL,47.60710663,-122.3107827,1/1/1990,601615,6,5,0,45,228.8000030518,434.799987793,9318.599609375,0.0154893073
273,SPS-District K-12,K-12 School,HIGHLAND PARK SCHOOL (SPS-DISTRICT),1012 SW TRENTON ST,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.52560204,-122.3487068,1/1/1999,71714,1,1,0,90,31.2000007629,87.8000030518,186.6000061035,0.0026020025
274,NonResidential,Non-Refrigerated Warehouse,MINI-WAREHOUSE/RETAIL,3616 STONE WAY N,SEATTLE,WA,98103,LAKE UNION,47.65094364,-122.3422377,1/1/1991,67236,1,3,1,91,7.6999998093,20.7000007629,42,0.0006246654
276,NonResidential,Hospital (General Medical & Surgical),HARBORVIEW MEDICAL CENTER,325 9TH AVE,SEATTLE,WA,98104,EAST,47.60387131,-122.3226998,1/1/2000,1350182,9,8,0,30,219.1000061035,508.5,23468.099609375,0.0173814342
278,NonResidential,Senior Care Community,ID VILLAGE SQUARE 1,802 S DEARBORN ST,SEATTLE,WA,98134,DOWNTOWN,47.59626518,-122.3219466,1/1/1999,102796,1,5,75,,103.3000030518,270.1000061035,849.0999755859,0.0082600488
279,SPS-District K-12,K-12 School,WEST SEATTLE HIGH SCHOOL (SPS-DISTRICT),3000 CALIFORNIA AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.57662845,-122.3846578,1/1/1920,208981,1,2,0,84,36.9000015259,86.8000030518,581.5,0.0027825496
280,Multifamily MR (5-9),Multifamily Housing,THE WINTONIA,1431 MINOR AVE,SEATTLE,WA,98101,EAST,47.61358781,-122.3279319,1/1/1909,50350,1,6,92,37,77.8000030518,154,270.5,0.0053723932
281,NonResidential,K-12 School,UNIVERSITY HTS GRADE SCHOOL,5031 UNIVERSITY WAY NE,SEATTLE,WA,98105,NORTHEAST,47.66549171,-122.3140067,1/1/1928,55500,1,2,0,84,36.0999984741,38.2999992371,106.8000030518,0.0019243244
282,NonResidential,Hotel,HOTEL DECA,4507 BROOKLYN AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66156526,-122.3146098,1/1/1931,106860,1,16,0,46,113.0999984741,192.8999938965,777.799987793,0.0072786823
283,NonResidential,Office,LAKE CITY CENTER,12360 LAKE CITY WAY NE,SEATTLE,WA,98125,NORTH,47.71892746,-122.2947589,1/1/1972,50759,1,5,0,63,60,168.1999969482,253.3999938965,0.004992218
284,NonResidential,Worship Facility,UNIV CONGREGATIONAL CHURCH,4505 16TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66176886,-122.3112037,1/1/1952,56772,1,2,0,49,41.4000015259,78.5999984741,159,0.0028006764
285,NonResidential,Worship Facility,UNIVERSITY PRESBY CHURCH,4550 15TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66262897,-122.3114754,1/1/1952,103000,1,3,0,40,47.2000007629,99.5999984741,346.799987793,0.0033669902
286,SPS-District K-12,K-12 School,ROOSEVELT HIGH (SPS-DISTRICT),1410 NE 66TH ST,SEATTLE,WA,98115,NORTHEAST,47.67746117,-122.3130281,1/1/2004,269297,1,3,0,79,39,100.1999969482,831.200012207,0.003086555
287,SPS-District K-12,K-12 School,BRYANT ELEMENTARY (SPS-DISTRICT),3311 NE 60TH ST,SEATTLE,WA,98115,NORTHEAST,47.67115081,-122.2918182,1/1/1926,75174,1,3,0,80,35.7000007629,81.5,199.3000030518,0.0026511826
289,SPS-District K-12,K-12 School,FRANTZ H COE ELEMENTARY SCHOOL (SPS-DISTRICT),2424 7TH AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.64090041,-122.3656176,1/1/2002,75214,1,3,0,88,30.7000007629,81.3000030518,185.8999938965,0.0024716142
290,SPS-District K-12,K-12 School,JAMES MADISON JR HIGH SCHOOL (SPS-DISTRICT),3429 45TH AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.5724098,-122.3916721,1/1/1928,134918,1,3,0,93,27,72,294.799987793,0.0021850308
291,SPS-District K-12,K-12 School,COLMAN SCHOOL (SPS-DISTRICT),2401 S IRVING ST,SEATTLE,WA,98144,CENTRAL,47.59101433,-122.2981281,1/1/1991,64414,1,2,0,65,36.7000007629,115.1999969482,210.3000030518,0.0032648183
292,SPS-District K-12,,JOHN MARSHALL (SPS-DISTRICT),520 NE RAVENNA BLVD,SEATTLE,WA,98115,NORTHWEST,47.67726399,-122.3223367,1/1/1946,92437,1,3,0,,,,,
293,NonResidential,Other - Entertainment/Public Assembly,ACT THEATER,700 UNION ST,SEATTLE,WA,98101,DOWNTOWN,47.61104202,-122.33238983,1/1/1914,128766,1,7,0,,50.9000015259,156,574.5,0.0044615815
294,NonResidential,Residence Hall/Dormitory,YWCA Women's Residence,1118 5TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.60775556,-122.3324724,1/1/1913,101645,1,9,0,71,53.5999984741,117.8000030518,,
295,NonResidential,Other,CENTURYLINK: 3RD AVE 3-D,1122 3RD AVE,SEATTLE,WA,98101,DOWNTOWN,47.60683648,-122.3346694,1/1/1955,203000,1,15,0,,313.6000061035,984.799987793,5664.2001953125,0.027902464
296,Multifamily LR (1-4),Multifamily Housing,COOPER SCHOOL ARTIST'S LOFTS,4408 DELRIDGE WAY SW,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.56364367,-122.3629825,1/1/1917,56617,1,4,36,18,33.7999992371,78.4000015259,143.3000030518,0.002531042
297,Multifamily MR (5-9),Multifamily Housing,LAKE CITY COURT,12738 33RD AVE NE,SEATTLE,WA,98125,NORTH,47.72231008,-122.2918283,1/1/2009,43673,1,6,76,57,55.0999984741,131.6999969482,183,0.004190232
299,Multifamily LR (1-4),Multifamily Housing,OTHELLO BUILDING,3815 S OTHELLO ST,SEATTLE,WA,98118,GREATER DUWAMISH,47.53683267,-122.2840381,1/1/2003,43962,1,4,24,,65.6999969482,198.1000061035,250.6999969482,0.0057026522
300,SPS-District K-12,K-12 School,CLEVELAND HIGH SCHOOL (SPS-DISTRICT),5511 15TH AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.55156934,-122.3138036,1/1/1927,204961,1,3,0,94,39.2000007629,89.1999969482,595.9000244141,0.0029073825
302,NonResidential,Other,WA ARMY NAT'L GUARD,1600 W ARMORY WAY,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.63640533,-122.3791694,1/1/1973,77810,1,1,0,,37.0999984741,81.4000015259,210.1000061035,0.0027001672
313,NonResidential,Medical Office,ELLIOTT PARK BUILDING,201 ELLIOTT AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.61994816,-122.3606641,1/1/1927,156546,1,5,0,7,125.6999969482,329.1000061035,1574.5,0.0100577466
314,NonResidential,Hotel,EDGEWATER INN,2411 ALASKAN WAY,SEATTLE,WA,98121,DOWNTOWN,47.61245737,-122.3521832,1/1/1961,122309,1,4,0,13,196.6999969482,317.700012207,1511.0999755859,0.0123547734
315,Campus,Other,PORT OF SEATTLE  BELL HARBOR COMPLEX  & CONFERENCE - CAMPUS,2201 ALASKAN WAY,SEATTLE,WA,98121,DOWNTOWN,47.61120625,-122.34849684,1/1/1995,217088,4,3,0,,116.9000015259,266.3999938965,1882.6999511719,0.0086725197
316,NonResidential,Hotel,SEATTLE WATERFRONT MARRIOTT,2100 ALASKAN WAY,SEATTLE,WA,98121,DOWNTOWN,47.61067514,-122.3465482,1/1/2003,277000,1,8,0,23,100.3000030518,216.1000061035,2002.0999755859,0.0072277977
317,Nonresidential COS,Other - Entertainment/Public Assembly,SEATTLE AQUARIUM,1421 ALASKAN WAY,SEATTLE,WA,98101,DOWNTOWN,47.60725784,-122.34207153,1/1/1980,69400,1,2,0,,225.8000030518,581.200012207,1242,0.0178962536
318,NonResidential,Other,PIER 54  IVARS ACRES OF CLAMS,1003 ALASKAN WAY,SEATTLE,WA,98104,DOWNTOWN,47.60411925,-122.3396021,1/1/1900,66251,1,1,0,,96.0999984741,187.8000030518,436.8999938965,0.0065946173
319,NonResidential,Office,DAILY JOURNAL BUILDING,83 COLUMBIA ST,SEATTLE,WA,98104,DOWNTOWN,47.60272217,-122.33557892,1/1/1914,40000,1,4,0,98,34.2999992371,83.0999984741,110.5999984741,0.002765
320,NonResidential,Non-Refrigerated Warehouse,BMW SEATTLE - SERVICE CENTER,900 MAYNARD AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59457628,-122.3244189,1/1/2008,203504,1,4,0,72,18.6000003815,58.2999992371,336.299987793,0.0016525473
322,NonResidential,Office,KIRO RADIO & TELEVISION,2807 3RD AVE,SEATTLE,WA,98121,DOWNTOWN,47.61744918,-122.35032532,1/1/1968,100734,1,3,0,34,102,320.200012207,913.9000244141,0.0090724088
323,NonResidential,Office,GRANGE OFFICE PLAZA,200 CEDAR ST,SEATTLE,WA,98121,DOWNTOWN,47.61698381,-122.34958888,1/1/1981,59158,1,4,0,50,81.5999984741,235,408,0.0068967849
324,NonResidential,Office,FOURTH & BATTERY BUILDING,2401 4TH AVE,SEATTLE,WA,98121,DOWNTOWN,47.61591919,-122.34571548,1/1/1978,210807,1,12,0,36,91,283.1000061035,1696.6999511719,0.008048594
325,NonResidential,Retail Store,WESTLAKE MALL RETAIL PORTION,400 PINE ST,SEATTLE,WA,98101,DOWNTOWN,47.61171108,-122.33681575,1/1/1989,163430,1,4,0,91,60.5999984741,190.1999969482,880.5999755859,0.0053882395
326,NonResidential,Office,WEST LAKE TOWER OFFICE BUILDING,1601 5TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61175275,-122.33667433,1/1/1989,380397,1,25,0,71,65.4000015259,205.3999938965,2213.6999511719,0.0058194464
327,NonResidential,Retail Store,NORDSTROM DOWNTOWN,500 PINE ST,SEATTLE,WA,98101,DOWNTOWN,47.6124792,-122.33586069,1/1/1925,693450,1,10,0,92,58.2999992371,175.8999938965,3511.5,0.0050638114
328,NonResidential,Office,CENTURYLINK: SEATTLE BELL PLAZA,1600 7TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61323929,-122.33440399,1/1/1976,676853,1,33,0,89,59.7999992371,187.6999969482,3598.8000488281,0.0053169596
329,NonResidential,Office,1700 SEVENTH BUILDING,1700 7TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61374903,-122.33507976,1/1/2000,551798,1,23,0,88,58.2000007629,170.5,2742.3000488281,0.0049697535
330,NonResidential,Office,LLOYD BUILDING,603 STEWART ST,SEATTLE,WA,98101,DOWNTOWN,47.61378582,-122.33638554,1/1/1926,51447,1,10,0,92,61,121.6999969482,237.3000030518,0.0046125139
331,NonResidential,Office,TOWER BLDG,1809 7TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61391297,-122.33581187,1/1/1930,173770,1,17,0,92,43.4000015259,125.3000030518,638.5,0.0036743972
332,NonResidential,Office,TIMES SQUARE BUILDING (THE VANCE CORPORATION),414 OLIVE WAY,SEATTLE,WA,98101,DOWNTOWN,47.61232632,-122.33842968,1/1/1916,61533,1,5,0,63,59.4000015259,186.5,325.200012207,0.0052849692
333,NonResidential,Office,PLAZA 600 BUILDING,600 STEWART ST,SEATTLE,WA,98101,DOWNTOWN,47.61419225,-122.33715661,1/1/1969,226454,1,20,0,95,57.2000007629,128.3999938965,1016.700012207,0.0044896536
334,NonResidential,Office,WEST 8TH,2001 8TH AVE,SEATTLE,WA,98121,DOWNTOWN,47.61586761,-122.33737946,1/1/2009,582725,1,25,0,96,42.2999992371,130.6999969482,2171.1999511719,0.0037259427
335,NonResidential,Office,DENNY BUILDING,2200 6TH AVE,SEATTLE,WA,98121,DOWNTOWN,47.61673455,-122.34198091,1/1/1968,161000,1,12,0,88,57.5999984741,152.8999938965,772.5,0.0047981366
336,NonResidential,Office,1918 EIGHTH AVE,1918 8TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61596574,-122.33609553,1/1/2009,743562,1,36,0,97,51.5999984741,162.1999969482,3416.3000488281,0.004594506
337,NonResidential,Office,1800 9TH AVENUE BUILDING,1800 9TH AVE,SEATTLE,WA,98101,DOWNTOWN,47.61577337,-122.33379691,1/1/1990,339240,1,16,0,93,50.5,157.8000030518,1520,0.0044806037
